date,rainfall_mm,depth_to_groundwater_m,temperature_C,drainage_m3,river_hydrometry_m
16/04/2011,0.0,-23.12,11.1,-30933.792,2.1
17/04/2011,0.0,-23.13,12.2,-28012.608,2.1
18/04/2011,0.0,-23.13,11.8,-29924.64,2.2
19/04/2011,0.0,-23.16,12.8,-31959.36,2.2
20/04/2011,0.0,-23.19,14.1,-31262.112,2.2
21/04/2011,0.0,-23.26,15.2,-31243.968,2.2
22/04/2011,0.0,-23.18,15.6,-30381.696,2.2
23/04/2011,0.0,-23.22,14.4,-29653.344,2.0
24/04/2011,0.6,-23.08,16.0,-23283.072,2.0
25/04/2011,0.0,-22.95,14.6,-23828.256,2.0
26/04/2011,0.0,-22.94,14.5,-27139.968,2.2
27/04/2011,0.0,-23.02,15.2,-29260.224,2.2
28/04/2011,0.0,-23.05,13.9,-29072.736,2.0
29/04/2011,0.0,-23.07,13.2,-28757.376,2.2
30/04/2011,0.0,-22.96,14.6,-26269.92,2.4
01/05/2011,0.0,-22.96,16.6,-26502.336,2.2
02/05/2011,0.0,-23.0,15.5,-28351.296,2.0
03/05/2011,0.0,-22.96,17.3,-26939.52,2.0
04/05/2011,0.0,-23.08,14.3,-28840.32,2.0
05/05/2011,0.0,-23.17,14.0,-29166.912,2.0
06/05/2011,0.0,-23.21,14.2,-29988.576,2.0
07/05/2011,0.0,-23.29,16.8,-33290.784,2.0
08/05/2011,0.0,-23.23,17.5,-29727.648,2.0
09/05/2011,0.0,-23.25,14.7,-28951.776,2.0
10/05/2011,0.0,-23.29,17.5,-31477.248,2.0
11/05/2011,0.0,-23.34,17.9,-31568.832,2.0
12/05/2011,0.0,-23.36,19.6,-33018.624,2.0
13/05/2011,0.0,-23.43,20.8,-32984.928,2.0
14/05/2011,0.0,-23.47,20.0,-33477.408,2.1
15/05/2011,0.0,-23.4,14.3,-29056.32,2.4
16/05/2011,1.0,-23.25,13.7,-26257.824,2.2
17/05/2011,0.0,-23.3,13.9,-28012.608,2.0
18/05/2011,0.0,-23.26,16.2,-28312.416,2.0
19/05/2011,0.0,-23.31,18.3,-32511.456,2.0
20/05/2011,0.0,-23.34,19.3,-30986.496,2.0
21/05/2011,0.0,-23.3,19.0,-29997.216,2.0
22/05/2011,0.0,-23.3,20.1,-28714.176,2.0
23/05/2011,0.0,-23.36,20.9,-31453.92,2.0
24/05/2011,0.0,-23.35,22.2,-33283.872,2.0
25/05/2011,0.0,-23.47,22.5,-35090.496,2.0
26/05/2011,0.0,-23.48,23.6,-33277.824,2.0
27/05/2011,0.0,-23.41,23.1,-31238.784,2.0
28/05/2011,10.0,-23.34,20.6,-28546.56,2.0
29/05/2011,0.0,-23.33,18.7,-26748.576,2.0
30/05/2011,0.0,-23.31,20.9,-28440.288,2.0
31/05/2011,0.0,-23.4,21.5,-30044.736,2.0
01/06/2011,0.0,-23.33,19.8,-26031.456,2.0
02/06/2011,0.0,-23.25,20.5,-24096.96,2.0
03/06/2011,0.0,-23.29,21.4,-26683.776,2.0
04/06/2011,0.0,-23.27,19.7,-25780.032,2.0
05/06/2011,5.0,-23.18,18.3,-24639.552,2.0
06/06/2011,0.0,-23.18,21.8,-27180.576,2.0
07/06/2011,3.4,-23.18,20.8,-26784.864,2.0
08/06/2011,0.0,-23.2,19.2,-26413.344,2.0
09/06/2011,0.2,-23.24,19.2,0.0,2.0
10/06/2011,0.0,-23.28,19.1,0.0,2.0
11/06/2011,5.8,-23.34,18.7,-30390.336,2.0
12/06/2011,0.0,-23.27,19.7,-26593.056,2.0
13/06/2011,0.0,-23.23,20.6,-26240.544,2.0
14/06/2011,0.1,-23.3,20.3,-29202.336,2.0
15/06/2011,0.0,-23.39,21.6,-23556.096,2.0
16/06/2011,0.0,-23.5,23.2,-31351.968,2.0
17/06/2011,0.0,-23.58,23.7,-33033.312,2.0
18/06/2011,0.0,-23.55,24.4,-32512.32,2.0
19/06/2011,0.0,-23.56,23.5,-29343.168,2.0
20/06/2011,0.0,-23.61,22.5,-31178.304,2.0
21/06/2011,0.0,-23.75,24.8,-32614.272,2.0
22/06/2011,0.0,-23.79,25.7,-31968.864,2.0
23/06/2011,0.0,-23.93,25.5,-35717.76,2.0
24/06/2011,0.0,-23.95,25.2,-32231.52,2.0
25/06/2011,0.0,-24.0,23.5,-33736.608,2.0
26/06/2011,0.0,-24.02,24.1,-31084.128,2.0
27/06/2011,0.0,-24.0,26.7,-31560.192,2.0
28/06/2011,0.0,-24.08,26.4,-34969.536,2.0
29/06/2011,0.0,-24.13,25.6,-33090.336,2.0
30/06/2011,0.2,-24.06,24.4,-29630.016,2.0
01/07/2011,0.0,-24.06,22.5,-31254.336,2.0
02/07/2011,0.0,-23.95,19.3,-24684.48,2.0
03/07/2011,0.0,-23.83,21.2,-25772.256,2.0
04/07/2011,0.0,-23.97,23.3,-31145.472,2.0
05/07/2011,0.0,-23.99,22.1,-31780.512,2.0
06/07/2011,0.0,-24.03,24.7,-30990.816,2.0
07/07/2011,0.0,-24.22,26.3,-34913.376,2.0
08/07/2011,0.0,-24.29,26.7,-33344.352,2.0
09/07/2011,0.0,-24.39,27.4,-34806.24,2.0
10/07/2011,0.0,-24.39,27.8,-31437.504,2.0
11/07/2011,0.0,-24.38,28.3,-33144.768,2.0
12/07/2011,0.0,-24.49,29.4,-35113.824,2.0
13/07/2011,0.0,-24.55,29.9,-34576.416,2.0
14/07/2011,0.0,-24.58,28.1,-32838.912,2.0
15/07/2011,0.0,-24.62,24.8,-31878.144,1.9
16/07/2011,0.0,-24.64,23.7,-31205.088,2.0
17/07/2011,0.0,-24.59,24.7,-30417.984,2.0
18/07/2011,0.0,-24.57,25.1,-31111.776,2.0
19/07/2011,0.0,-24.58,23.1,-30159.648,2.0
20/07/2011,0.4,-24.57,21.4,-28273.536,2.0
21/07/2011,0.0,-24.61,21.8,-30953.664,2.0
22/07/2011,0.0,-24.73,23.4,-32655.744,2.0
23/07/2011,0.0,-24.76,23.2,-31449.6,2.0
24/07/2011,15.3,-24.64,18.3,-25645.248,2.0
25/07/2011,0.0,-24.4,17.9,-21280.32,2.0
26/07/2011,0.0,-24.43,20.1,-25110.432,2.0
27/07/2011,0.0,-24.43,18.7,-24058.08,2.1
28/07/2011,5.9,-24.39,20.9,-26802.144,2.0
29/07/2011,0.0,-24.37,21.4,-25522.56,2.0
30/07/2011,0.0,-24.36,21.8,-26587.872,2.0
31/07/2011,0.0,-24.37,22.9,-26346.816,2.1
01/08/2011,0.0,-24.4,22.6,-28545.696,2.1
02/08/2011,0.0,-24.47,24.4,-29489.184,2.0
03/08/2011,0.0,-24.57,25.5,-31411.584,2.0
04/08/2011,0.0,-24.56,25.8,-29612.736,2.0
05/08/2011,0.0,-24.58,26.5,-29829.6,2.0
06/08/2011,0.0,-24.65,26.6,-31033.152,2.0
07/08/2011,0.0,-24.65,26.0,-27521.856,2.0
08/08/2011,0.0,-24.65,26.1,-29463.264,2.0
09/08/2011,0.0,-24.71,25.1,-30701.376,2.0
10/08/2011,0.0,-24.79,22.2,-30974.4,2.0
11/08/2011,0.0,-24.8,21.8,-29815.776,2.0
12/08/2011,0.0,-24.81,22.8,-30795.552,2.0
13/08/2011,0.0,-24.83,23.4,-31589.568,2.0
14/08/2011,0.0,-24.81,25.0,-29256.768,2.0
15/08/2011,0.0,-24.77,24.4,-25896.672,2.0
16/08/2011,0.0,-24.78,25.8,-29043.36,2.0
17/08/2011,0.0,-24.9,26.9,-32257.44,2.0
18/08/2011,0.0,-24.96,28.0,-32392.224,2.0
19/08/2011,0.0,-25.01,28.3,-32807.808,2.0
20/08/2011,0.0,-25.11,28.2,-33765.984,2.0
21/08/2011,0.0,-25.1,29.2,-32645.376,2.0
22/08/2011,0.0,-25.1,28.9,-32676.48,2.0
23/08/2011,0.0,-25.17,28.6,-34412.256,2.0
24/08/2011,0.0,-25.2,28.6,-34503.84,2.0
25/08/2011,0.0,-25.24,28.3,-34494.336,2.0
26/08/2011,0.0,-25.22,28.4,-33926.688,2.0
27/08/2011,0.0,-25.23,25.7,-34407.936,2.0
28/08/2011,0.0,-25.2,23.3,-30964.032,2.0
29/08/2011,0.0,-25.19,24.7,-32475.168,2.0
30/08/2011,0.0,-25.2,24.3,-32755.104,2.0
31/08/2011,0.0,-25.23,23.8,-33275.232,1.9
01/09/2011,0.0,-25.32,25.2,-35099.136,1.9
02/09/2011,0.0,-25.34,26.3,-34806.24,1.9
03/09/2011,0.0,-25.36,27.6,-35029.152,1.8
04/09/2011,0.0,-25.34,25.9,-31960.224,1.8
05/09/2011,0.0,-25.26,23.6,-30147.552,1.8
06/09/2011,0.0,-25.34,23.9,-33441.984,1.8
07/09/2011,0.0,-25.37,23.2,-34542.72,1.8
08/09/2011,0.0,-25.36,23.0,-33591.456,1.8
09/09/2011,0.0,-25.36,25.2,-33987.168,1.8
10/09/2011,0.0,-25.45,25.3,-35657.28,1.8
11/09/2011,0.0,-25.51,25.8,-35233.056,1.8
12/09/2011,0.0,-25.53,24.9,-35830.944,1.8
13/09/2011,0.0,-25.55,26.1,-36172.224,1.8
14/09/2011,6.5,-25.62,23.9,-37596.096,1.8
15/09/2011,0.0,-25.64,24.4,-36410.688,1.8
16/09/2011,0.0,-25.69,24.5,-38390.112,1.8
17/09/2011,0.0,-25.72,23.7,-38140.416,1.8
18/09/2011,0.1,-25.64,22.3,-34687.008,1.8
19/09/2011,38.2,-25.53,15.8,-30648.672,1.9
20/09/2011,1.0,-25.55,15.7,-30856.896,2.0
21/09/2011,0.0,-25.54,20.2,-31802.976,1.9
22/09/2011,0.0,-25.55,20.1,-33021.216,1.9
23/09/2011,0.0,-25.59,20.9,-33431.616,1.8
24/09/2011,0.0,-25.66,21.3,-36089.28,1.8
25/09/2011,0.0,-25.68,20.1,-32468.256,1.8
26/09/2011,0.0,-25.63,20.1,-31658.688,1.8
27/09/2011,0.0,-25.7,22.2,-34201.44,1.8
28/09/2011,0.0,-25.76,21.5,-35894.88,1.8
29/09/2011,0.0,-25.82,21.3,-37474.272,1.8
30/09/2011,0.0,-25.85,19.8,-36635.328,1.8
01/10/2011,0.0,-25.88,19.6,-37353.312,1.8
02/10/2011,0.0,-25.89,19.8,-36523.872,1.8
03/10/2011,0.0,-25.93,18.7,-36418.464,1.8
04/10/2011,0.0,-25.93,19.0,-36372.672,1.8
05/10/2011,0.0,-25.96,19.2,-36976.608,1.8
06/10/2011,0.0,-25.97,19.4,-37266.048,1.8
07/10/2011,30.9,-25.92,17.8,-36459.072,1.9
08/10/2011,0.0,-25.94,13.5,-36612.864,1.9
09/10/2011,1.8,-25.91,10.6,-32095.008,2.0
10/10/2011,0.0,-25.9,11.6,-32082.912,2.0
11/10/2011,0.0,-25.98,14.9,-36858.24,2.0
12/10/2011,0.0,-26.0,16.8,-35953.632,1.9
13/10/2011,0.0,-26.01,17.6,-36110.88,1.9
14/10/2011,0.0,-26.0,15.3,-34316.352,1.9
15/10/2011,0.0,-26.05,12.6,-36474.624,1.9
16/10/2011,0.0,-26.06,12.6,-35389.44,1.9
17/10/2011,0.0,-26.03,10.3,-33482.592,1.9
18/10/2011,0.0,-26.04,11.8,-34252.416,1.9
19/10/2011,3.7,-25.99,12.6,-32139.936,2.0
20/10/2011,3.7,-25.95,14.3,-32433.696,2.0
21/10/2011,0.0,-25.95,11.3,-31700.16,2.0
22/10/2011,0.0,-26.0,11.5,-34605.792,2.0
23/10/2011,0.0,-26.01,9.6,-34261.92,1.9
24/10/2011,0.0,-25.99,12.3,-33107.616,1.9
25/10/2011,0.0,-26.01,15.0,-32096.736,1.9
26/10/2011,0.0,-26.02,14.5,-33356.448,2.0
27/10/2011,0.0,-26.07,12.4,-33926.688,2.1
28/10/2011,0.0,-26.15,12.2,-34834.752,2.0
29/10/2011,0.0,-26.15,11.9,-34504.704,2.0
30/10/2011,0.0,-26.11,11.4,-33778.08,1.9
31/10/2011,0.0,-26.14,11.2,-34343.136,2.0
01/11/2011,0.0,-26.19,10.7,-35870.688,1.9
02/11/2011,0.0,-26.19,10.0,-34284.384,1.9
03/11/2011,0.0,-26.23,10.3,-35652.96,1.9
04/11/2011,0.0,-26.24,14.4,-36497.088,2.0
05/11/2011,1.6,-26.26,14.1,-36865.152,2.0
06/11/2011,0.0,-26.25,12.8,-35209.728,2.0
07/11/2011,1.6,-26.29,13.1,-33683.04,2.0
08/11/2011,0.0,-26.34,13.1,-36397.728,2.0
09/11/2011,0.0,-26.34,12.5,-35278.848,2.0
10/11/2011,0.0,-26.37,11.2,-38115.36,2.0
11/11/2011,0.0,-26.45,10.4,-38382.336,2.0
12/11/2011,0.0,-26.53,10.8,-39510.72,2.0
13/11/2011,0.0,-26.58,9.7,-40474.944,2.0
14/11/2011,0.0,-26.54,5.7,-37683.36,2.0
15/11/2011,0.0,-26.54,4.4,-38090.304,2.0
16/11/2011,0.0,-26.57,4.4,-39134.016,2.0
17/11/2011,0.0,-26.62,4.8,-37765.44,2.0
18/11/2011,0.0,-26.66,2.7,-38594.88,2.0
19/11/2011,0.0,-26.69,1.9,-40937.184,2.0
20/11/2011,0.0,-26.67,2.3,-37755.936,2.0
21/11/2011,0.0,-26.67,4.5,-38394.432,2.0
22/11/2011,0.0,-26.67,7.6,-39433.824,2.0
23/11/2011,0.0,-26.71,11.8,-39356.928,2.0
24/11/2011,0.0,-26.77,10.2,-37813.824,2.0
25/11/2011,0.0,-26.79,8.6,-39212.64,2.0
26/11/2011,0.0,-26.81,5.5,-38243.232,2.0
27/11/2011,0.0,-26.83,4.5,-38069.568,2.0
28/11/2011,0.0,-26.81,2.4,-36322.56,2.0
29/11/2011,0.0,-26.82,1.6,-36489.312,2.0
30/11/2011,0.1,-26.89,1.5,-38520.576,2.0
01/12/2011,0.0,-26.89,3.3,-38129.184,2.0
02/12/2011,0.0,-26.83,10.6,-37873.44,2.0
03/12/2011,0.0,-26.84,12.6,-38474.784,2.0
04/12/2011,0.0,-26.85,13.4,-38611.296,2.0
05/12/2011,1.9,-26.81,13.7,-37031.904,2.0
06/12/2011,0.0,-26.89,9.0,-38023.776,2.0
07/12/2011,0.2,-26.95,8.4,-38408.256,2.1
08/12/2011,0.0,-26.98,11.4,-36578.304,2.0
09/12/2011,0.0,-26.98,9.2,-37215.072,2.0
10/12/2011,0.1,-26.97,13.1,-37857.024,2.0
11/12/2011,0.1,-26.98,10.6,-36311.328,2.0
12/12/2011,0.0,-26.87,10.5,-32184.864,2.1
13/12/2011,0.0,-26.93,8.7,-34972.992,2.2
14/12/2011,2.4,-26.96,10.7,-36949.824,2.1
15/12/2011,0.0,-27.01,12.4,-38686.464,2.0
16/12/2011,5.6,-27.06,11.7,-40285.728,2.0
17/12/2011,0.0,-27.04,7.0,-39566.88,2.1
18/12/2011,0.1,-27.11,2.0,-37481.184,2.1
19/12/2011,0.9,-27.12,3.1,-36576.576,2.0
20/12/2011,0.0,-27.11,1.9,0.0,2.0
21/12/2011,0.0,-27.1,2.9,-35269.344,2.0
22/12/2011,0.0,-27.15,1.7,-35595.936,2.0
23/12/2011,0.0,-27.18,4.8,-37425.888,2.0
24/12/2011,7.9,-27.17,1.6,-38258.784,2.0
25/12/2011,0.0,-27.21,7.5,-31872.096,2.1
26/12/2011,0.0,-27.13,7.8,-32191.776,2.2
27/12/2011,0.0,-27.14,6.7,-34039.008,2.1
28/12/2011,0.0,-27.16,1.7,-35237.376,2.0
29/12/2011,0.0,-27.13,1.9,-35744.544,2.0
30/12/2011,1.0,-27.1,3.9,-36183.456,2.0
31/12/2011,0.0,-27.23,1.7,-39660.192,2.0
01/01/2012,0.0,-27.27,1.5,-35187.264,2.0
02/01/2012,0.0,-27.19,7.8,-34725.024,2.0
03/01/2012,8.3,-27.2,10.7,-35046.432,2.1
04/01/2012,2.9,-27.22,7.4,-35601.984,2.1
05/01/2012,0.0,-27.16,7.6,-35557.92,2.1
06/01/2012,0.0,-27.2,5.6,-37875.168,2.2
07/01/2012,0.0,-27.32,2.9,-35643.456,2.1
08/01/2012,0.0,-27.33,3.6,-36249.984,2.1
09/01/2012,0.0,-27.37,2.0,-34983.36,2.1
10/01/2012,0.0,-27.43,1.5,-36922.176,2.0
11/01/2012,0.0,-27.45,4.6,-37143.36,2.0
12/01/2012,0.0,-27.46,2.9,-37680.768,2.0
13/01/2012,0.0,-27.38,4.0,-36456.48,2.0
14/01/2012,0.0,-27.4,6.4,-37016.352,2.0
15/01/2012,0.0,-27.46,0.6,-37025.856,2.0
16/01/2012,0.0,-27.49,-0.7,-36344.16,2.0
17/01/2012,0.0,-27.54,-0.7,-36747.648,2.0
18/01/2012,0.0,-27.58,0.8,-37555.488,2.0
19/01/2012,0.0,-27.59,2.5,-37421.568,2.0
20/01/2012,0.0,-27.45,8.9,-36763.2,2.0
21/01/2012,0.0,-27.52,4.4,-38413.44,2.0
22/01/2012,0.0,-27.53,9.1,-37418.112,2.0
23/01/2012,0.0,-27.55,9.0,-36655.2,2.0
24/01/2012,0.0,-27.55,7.4,-36512.64,2.0
25/01/2012,0.0,-27.63,3.5,-36475.488,2.0
26/01/2012,0.0,-27.65,1.7,-37228.032,1.9
27/01/2012,0.0,-27.71,1.5,-37997.856,1.9
28/01/2012,0.0,-27.7,1.6,-37860.48,2.0
29/01/2012,0.0,-27.66,3.8,-36635.328,2.0
30/01/2012,0.0,-27.69,4.6,-37068.192,2.0
31/01/2012,0.0,-27.69,2.4,-36648.288,2.0
01/02/2012,0.0,-27.63,2.5,-35874.144,2.0
02/02/2012,0.0,-27.7,2.4,-37097.568,2.0
03/02/2012,0.0,-27.75,-0.3,-38098.08,2.0
04/02/2012,0.0,-27.82,-1.6,-40004.928,2.0
05/02/2012,0.0,-27.87,-0.9,-39399.264,2.0
06/02/2012,0.0,-27.84,-1.4,-39794.976,2.0
07/02/2012,0.0,-27.78,-0.2,-36197.28,2.0
08/02/2012,0.0,-27.91,2.3,-40048.128,2.0
09/02/2012,0.0,-27.95,2.3,-41249.088,2.0
10/02/2012,0.0,-27.93,0.0,-38946.528,2.0
11/02/2012,0.0,-27.9,-0.3,-36277.632,2.0
12/02/2012,0.0,-27.91,-1.5,-37918.368,2.0
13/02/2012,0.0,-28.0,-1.3,-40738.464,2.0
14/02/2012,0.0,-28.02,-1.7,-40449.024,2.0
15/02/2012,0.0,-28.06,-1.1,-41180.832,2.0
16/02/2012,0.0,-28.08,2.5,-41299.2,2.0
17/02/2012,0.0,-28.18,3.0,-41815.872,2.0
18/02/2012,0.0,-28.18,7.7,-41674.176,2.0
19/02/2012,0.9,-28.16,8.3,-40114.656,2.0
20/02/2012,0.0,-28.17,7.9,-38385.792,2.1
21/02/2012,0.0,-28.21,7.4,-39112.416,2.2
22/02/2012,0.0,-28.23,7.3,-40887.936,2.2
23/02/2012,0.0,-28.24,9.5,-39788.928,2.2
24/02/2012,0.0,-28.27,8.6,-39917.664,2.1
25/02/2012,0.0,-28.28,8.6,-40772.16,2.2
26/02/2012,0.0,-28.25,7.0,-38154.24,2.2
27/02/2012,0.0,-28.26,6.9,-34972.128,2.2
28/02/2012,0.0,-28.21,6.5,-33143.904,2.2
29/02/2012,0.0,-28.16,8.8,-32987.52,2.1
01/03/2012,0.0,-28.21,10.7,-33630.336,2.1
02/03/2012,0.0,-28.24,11.7,-34384.608,2.1
03/03/2012,0.0,-28.27,11.0,-35474.976,2.2
04/03/2012,0.0,-28.23,9.8,-34069.248,2.1
05/03/2012,0.0,-28.2,11.3,-33351.264,2.1
06/03/2012,0.0,-28.21,9.5,-32654.016,2.1
07/03/2012,0.0,-28.29,8.3,-34079.616,2.2
08/03/2012,0.0,-28.24,6.9,-34014.816,2.1
09/03/2012,0.0,-28.32,9.4,-36402.912,2.1
10/03/2012,0.0,-28.35,9.0,-36243.936,2.1
11/03/2012,0.0,-28.24,10.2,-33060.096,2.1
12/03/2012,0.0,-28.27,11.4,-33344.352,2.1
13/03/2012,0.0,-28.31,11.3,-33127.488,2.1
14/03/2012,0.0,-28.31,10.9,-33452.352,2.1
15/03/2012,0.0,-28.34,11.3,-34191.936,2.1
16/03/2012,0.0,-28.37,12.4,-34261.92,2.0
17/03/2012,0.0,-28.38,11.8,-35316.864,2.0
18/03/2012,0.0,-28.37,13.4,-36214.56,2.1
19/03/2012,0.0,-28.36,13.9,-33141.312,2.1
20/03/2012,0.0,-28.41,15.0,-33792.768,2.0
21/03/2012,0.0,-28.41,14.2,-34686.144,2.0
22/03/2012,0.0,-28.43,13.9,-34693.056,2.0
23/03/2012,0.0,-28.44,13.6,-35703.936,2.0
24/03/2012,0.0,-28.48,13.6,-37501.056,2.0
25/03/2012,0.0,-28.52,13.3,-38247.552,2.0
26/03/2012,0.0,-28.55,13.6,-35805.888,2.0
27/03/2012,0.0,-28.56,15.3,-36148.896,2.0
28/03/2012,0.0,-28.57,14.2,-37101.024,2.0
29/03/2012,0.0,-28.57,14.4,-36926.496,2.0
30/03/2012,0.0,-28.58,14.3,-38272.608,2.0
31/03/2012,0.0,-28.63,14.6,-40073.184,2.0
01/04/2012,0.0,-28.66,13.7,-38161.152,2.0
02/04/2012,0.0,-28.66,15.3,-35161.344,2.0
03/04/2012,5.1,-28.64,13.9,-34283.52,2.0
04/04/2012,0.1,-28.64,15.6,-35694.432,2.0
05/04/2012,0.0,-28.65,14.4,-33779.808,2.0
06/04/2012,0.0,-28.67,14.2,-35235.648,2.0
07/04/2012,0.0,-28.64,12.4,-34428.672,2.0
08/04/2012,0.0,-28.61,8.9,-32360.256,2.0
09/04/2012,0.0,-28.64,7.8,-32073.408,2.1
10/04/2012,0.0,-28.65,10.0,-34071.84,2.0
11/04/2012,0.0,-28.61,10.5,-33870.528,2.0
12/04/2012,0.0,-28.66,12.4,-34479.648,2.1
13/04/2012,0.0,-28.6,11.9,-33834.24,2.0
14/04/2012,0.0,-28.61,10.8,-34798.464,2.1
15/04/2012,0.0,-28.69,11.6,-34624.8,2.1
16/04/2012,4.1,-28.72,12.3,-34908.192,2.2
17/04/2012,0.0,-28.75,12.3,-35585.568,2.1
18/04/2012,3.0,-28.71,10.5,-34017.408,2.1
19/04/2012,10.6,-28.72,12.0,-33725.376,2.1
20/04/2012,0.0,-28.72,10.4,-33683.04,2.2
21/04/2012,0.0,-28.8,13.6,-35446.464,2.2
22/04/2012,0.0,-28.78,15.2,-32794.848,2.2
23/04/2012,0.0,-28.75,14.1,-30828.384,2.2
24/04/2012,5.6,-28.7,12.5,-30360.96,2.2
25/04/2012,0.0,-28.71,13.1,-29524.608,2.2
26/04/2012,0.0,-28.73,15.3,-29044.224,2.2
27/04/2012,0.0,-28.67,18.9,-28445.472,2.3
28/04/2012,0.0,-28.73,20.7,-33811.776,2.3
29/04/2012,0.0,-28.75,18.6,-30460.32,2.4
30/04/2012,0.0,-28.67,16.5,-27812.16,2.4
01/05/2012,0.0,-28.62,17.3,-27365.472,2.4
02/05/2012,0.0,-28.65,17.0,-30047.328,2.4
03/05/2012,0.0,-28.68,15.6,-31328.64,2.3
04/05/2012,0.0,-28.68,15.6,-30188.16,2.0
05/05/2012,0.0,-28.73,15.8,-32327.424,2.0
06/05/2012,0.0,-28.65,14.9,-26522.208,2.2
07/05/2012,0.0,-28.59,16.2,-25373.088,2.4
08/05/2012,0.0,-28.61,16.4,-26211.168,2.4
09/05/2012,0.0,-28.61,17.8,-26119.584,2.2
10/05/2012,0.0,-28.66,19.8,-27666.144,2.0
11/05/2012,0.0,-28.7,20.5,-30974.4,2.0
12/05/2012,0.0,-28.72,20.9,-33105.024,2.0
13/05/2012,0.0,-28.66,16.0,-27336.96,2.1
14/05/2012,0.0,-28.58,11.9,-24645.6,2.2
15/05/2012,0.0,-28.58,14.4,-25777.44,2.2
16/05/2012,2.1,-28.65,12.7,-31419.36,2.2
17/05/2012,0.0,-28.68,12.8,-28098.144,2.2
18/05/2012,0.0,-28.66,13.9,-27818.208,2.4
19/05/2012,0.0,-28.7,16.9,-31523.04,2.4
20/05/2012,0.0,-28.63,16.2,-25716.096,2.5
21/05/2012,8.5,-28.48,16.0,-22976.352,2.5
22/05/2012,0.0,-28.52,14.4,-24145.344,2.2
23/05/2012,0.0,-28.53,15.0,-23682.24,2.0
24/05/2012,0.1,-28.55,20.6,-25852.608,2.0
25/05/2012,0.0,-28.58,20.9,-27317.088,2.0
26/05/2012,0.0,-28.61,18.8,-30265.92,2.0
27/05/2012,0.0,-28.59,17.9,-26907.552,2.0
28/05/2012,0.4,-28.59,14.4,-26027.136,2.0
29/05/2012,0.0,-28.54,17.4,-24634.368,2.0
30/05/2012,0.0,-28.57,19.9,-26564.544,2.0
31/05/2012,0.0,-28.61,21.2,-26793.504,2.0
01/06/2012,0.0,-28.6,20.5,-27225.504,2.0
02/06/2012,0.0,-28.61,22.5,-28526.688,2.0
03/06/2012,0.0,-28.62,22.5,-27442.368,2.0
04/06/2012,9.4,-28.59,16.9,-25030.08,2.0
05/06/2012,0.0,-28.54,19.0,-25545.024,2.0
06/06/2012,0.0,-28.59,21.1,-26551.584,2.0
07/06/2012,0.0,-28.6,22.0,-27038.016,2.0
08/06/2012,0.0,-28.64,24.1,-29487.456,2.0
09/06/2012,0.0,-28.61,23.2,-32205.6,2.0
10/06/2012,0.0,-28.66,23.1,-31424.544,2.0
11/06/2012,0.0,-28.59,21.6,-25908.768,2.0
12/06/2012,0.0,-28.55,21.2,-25472.448,2.0
13/06/2012,0.0,-28.61,19.8,-27114.048,2.0
14/06/2012,0.0,-28.68,20.5,-30284.928,2.0
15/06/2012,0.0,-28.78,22.9,-34714.656,1.9
16/06/2012,0.0,-28.85,25.4,-34223.04,1.9
17/06/2012,0.0,-28.92,26.8,-35141.472,1.9
18/06/2012,0.0,-28.97,27.8,-34445.088,1.9
19/06/2012,0.0,-29.06,28.8,-36077.184,1.9
20/06/2012,0.0,-29.13,29.4,-36046.08,1.9
21/06/2012,0.0,-29.21,28.3,-37516.608,1.9
22/06/2012,0.0,-29.31,27.4,-37057.824,1.9
23/06/2012,0.0,-29.35,27.0,-36606.816,1.9
24/06/2012,0.0,-29.34,26.3,-37293.696,1.9
25/06/2012,0.0,-29.34,26.2,-33168.096,1.9
26/06/2012,0.0,,26.5,-35335.872,1.9
27/06/2012,0.0,,27.7,-36835.776,1.9
28/06/2012,0.0,,28.3,-37066.464,1.9
29/06/2012,0.0,,29.3,-36822.816,1.9
30/06/2012,0.0,,29.9,-37361.952,1.9
01/07/2012,0.0,,30.6,-37361.952,1.9
02/07/2012,0.0,,29.5,-37018.944,1.9
03/07/2012,0.0,-29.79,27.3,-37200.384,1.9
04/07/2012,0.0,-29.87,27.4,-37237.536,1.9
05/07/2012,0.0,-29.98,28.9,-37210.752,1.9
06/07/2012,0.0,-30.07,27.5,-37190.88,1.9
07/07/2012,0.0,-30.15,27.6,-37173.6,1.9
08/07/2012,0.0,-30.24,28.1,-36577.44,1.9
09/07/2012,0.0,-30.32,28.9,-38725.344,1.9
10/07/2012,0.0,-30.49,29.3,-40725.504,1.9
11/07/2012,0.0,-30.61,28.9,-41090.976,1.9
12/07/2012,0.0,-30.7,27.8,-40874.112,1.9
13/07/2012,0.0,-30.76,26.0,-41246.496,1.9
14/07/2012,0.0,-30.85,28.3,-41227.488,1.9
15/07/2012,0.0,-30.93,27.5,-41345.856,1.9
16/07/2012,0.0,-31.01,23.7,-39223.872,1.9
17/07/2012,0.0,-31.06,25.1,-40543.2,1.9
18/07/2012,0.0,-31.12,27.1,-41341.536,1.9
19/07/2012,0.0,-31.2,28.1,-40466.304,1.9
20/07/2012,0.0,-31.25,28.2,-39249.792,1.9
21/07/2012,0.0,-31.31,27.5,-40658.976,1.9
22/07/2012,0.0,-31.34,23.2,-37773.216,1.9
23/07/2012,0.0,-31.32,21.2,-34687.872,1.9
